x1,x2,x3,y
27,4,9,92.00
17,21,25,129.98
24,46,6,42.82
1,24,23,92.20
35,40,46,247.57
6,26,41,184.78
8,10,28,112.96
27,34,2,24.55
1,12,28,122.31
9,26,36,148.33
25,49,25,125.53
36,1,7,101.58
28,45,8,55.01
8,2,10,67.43
30,42,6,45.11
11,24,19,72.12
41,27,10,94.38
10,36,44,201.88
10,15,35,182.43
4,24,45,197.84
29,40,26,147.38
16,24,41,228.77
28,38,22,129.87
33,23,34,190.82
13,21,26,132.19
44,2,6,123.95
37,26,15,117.68
9,25,5,21.62
49,3,36,280.73
21,25,20,127.73
32,28,37,204.63
4,12,40,194.65
29,30,38,209.68
1,37,31,116.18
37,1,49,325.21
19,29,28,143.71
23,22,19,122.85
48,46,46,272.11
36,3,40,277.18
47,23,45,306.21
26,30,31,157.11
28,32,17,105.08
29,3,48,292.24
29,46,13,62.71
12,13,46,229.05
28,39,32,156.70
41,48,28,157.59
46,24,6,86.79
43,21,33,236.77
32,30,14,102.24
27,17,36,220.31
30,43,44,241.94
44,1,18,180.49
48,4,34,277.74
36,24,21,151.48
39,42,20,123.83
48,27,13,124.48
6,38,8,28.19
10,22,16,86.27
2,34,35,131.46
11,25,10,45.55
39,19,16,135.12
15,33,30,140.12
5,8,8,62.79
30,27,3,53.34
48,9,35,261.25
41,8,9,91.47
47,48,2,57.35
19,18,1,32.80
22,19,26,158.91
46,28,23,192.17
8,4,23,119.39
44,41,13,121.15
47,6,5,108.44
16,11,39,221.40
4,16,33,152.95
28,30,18,120.20
37,10,17,152.03
30,26,49,267.48
7,47,12,29.86
20,8,45,264.74
31,22,3,52.41
27,19,23,142.58
48,41,5,68.44
22,40,3,27.89
21,24,30,162.10
35,28,33,207.78
39,31,38,225.32
30,24,17,129.42
28,8,43,264.87
22,22,5,41.11
16,33,37,190.35
24,19,10,88.18
24,3,16,128.07
19,34,9,72.51
2,28,41,179.80
32,17,35,213.22
21,30,26,165.81
25,15,9,80.42
38,46,13,91.45
9,31,31,148.26
32,5,10,116.73
4,40,17,53.01
18,12,1,23.12
15,3,38,225.16
20,15,47,275.12
27,49,37,188.37
11,40,34,151.32
32,47,48,262.98
20,31,33,177.70
29,42,30,152.07
21,29,2,34.20
44,5,6,103.36
31,41,44,247.28
1,26,26,108.00
26,47,8,49.69
32,22,5,75.24
26,29,38,215.26
40,9,8,105.31
10,30,3,11.86
20,47,3,6.97
43,10,17,159.96
38,30,38,233.45
11,9,21,123.57
44,39,48,299.94
17,47,29,153.71
21,48,38,187.69
17,37,45,215.21
46,3,27,234.14
48,13,26,206.81
8,48,28,98.00
16,44,27,112.43
3,25,21,105.66
8,37,5,12.06
11,30,45,215.43
1,45,37,134.37
46,47,43,264.70
39,36,19,124.61
45,5,13,142.72
15,31,2,16.11
40,3,19,175.28
29,30,28,169.10
9,1,46,240.79
22,15,31,206.55
25,48,14,82.16
40,20,27,189.39
49,4,24,221.48
39,21,10,116.70
10,26,15,59.93
45,15,26,214.62
4,14,40,193.17
8,35,19,81.57
12,28,7,15.95
4,20,35,162.75
43,38,30,189.20
14,10,1,13.83
22,4,33,206.72
24,7,27,169.75
11,36,2,-28.59
2,40,20,61.81
3,26,22,107.41
11,17,25,119.35
25,21,40,229.36
16,37,13,53.13
11,17,40,207.69
42,34,13,102.38
25,36,21,119.05
19,31,19,95.34
27,18,27,167.74
17,44,12,41.83
9,45,14,35.59
28,48,15,77.81
36,33,8,81.16
26,19,35,203.60
26,40,43,226.83
32,16,20,149.30
7,16,7,40.48
27,19,23,152.94
15,42,40,186.88
15,25,1,21.20
38,23,25,187.77
23,24,41,231.27
24,35,41,220.29
16,9,7,50.45
36,33,32,201.33
37,31,23,160.84
42,36,27,193.19
38,22,31,197.43
8,11,37,188.11
38,39,20,138.16
22,20,42,224.00
45,27,23,174.95
43,32,43,271.22
10,37,49,246.89
49,14,10,125.58
27,1,34,239.56
26,13,48,273.62
41,12,41,275.09
20,21,47,263.16
5,23,20,99.92
14,7,14,105.81
9,10,39,196.95
45,14,15,156.40
29,25,18,134.54
27,44,19,112.85
28,8,49,299.95
46,37,42,272.01
49,18,28,211.47
30,14,28,188.63
31,5,11,120.06
34,18,30,197.24
26,21,29,169.07
1,1,2,2.31
31,5,36,230.17
28,20,30,202.74
41,2,24,194.23
23,5,27,188.51
37,13,49,299.82
48,7,1,104.06
1,31,35,146.51
12,49,7,10.98
25,39,10,64.33
19,16,1,31.88
10,7,16,92.20
20,38,5,34.14
39,27,28,195.07
48,9,20,200.61
30,30,20,129.79
32,40,20,145.28
48,8,8,123.61
17,37,6,21.42
4,21,8,41.30
13,16,14,95.10
46,6,33,252.13
11,44,8,20.93
47,39,27,191.00
12,23,38,177.90
41,44,10,68.79
20,21,6,45.16
43,45,30,205.97
15,26,24,128.27
38,46,12,75.31
47,31,28,210.21
11,28,21,99.89
23,25,27,162.74
47,34,3,65.70
23,5,39,227.11
18,12,37,218.22
10,29,21,100.12
5,20,46,214.52
21,44,28,127.68
1,12,30,145.46
9,7,42,237.45
13,12,34,193.13
1,23,41,168.90
43,41,1,41.91
26,9,22,177.51
13,33,36,162.51
4,8,16,84.01
44,27,24,191.50
35,42,26,144.02
45,7,38,284.56
23,29,27,151.86
11,20,2,15.93
43,4,47,313.51
33,15,22,151.28
20,5,18,124.73
6,14,40,185.41
32,11,7,80.48
30,49,15,79.14
48,2,28,215.85
15,39,5,5.80
48,37,32,207.02
23,34,24,117.86
11,45,2,-5.25
25,8,27,154.23
28,13,27,186.54
43,27,21,152.74
2,1,27,136.59
27,19,6,63.85
14,16,35,187.62
16,25,48,238.33
41,20,35,237.16
26,22,5,71.46
36,18,35,224.50
4,2,46,253.02
41,34,23,160.46
4,2,32,162.56
4,12,47,227.27
21,49,43,199.84
46,28,39,247.71
35,30,37,221.80
42,38,43,265.52
9,46,2,-13.10
45,41,7,97.87
34,29,22,150.48
33,30,23,142.34
28,23,29,176.00
31,23,37,237.37
18,21,35,183.60
29,44,8,58.18
12,49,28,124.11
28,3,35,226.63
25,19,48,268.32
21,31,25,134.81
48,36,39,240.72
36,26,7,83.59
38,16,3,72.30
28,26,33,173.90
11,1,31,175.87
4,23,12,26.99
26,32,10,71.85
42,13,6,102.95
18,45,21,97.14
25,13,47,269.04
26,47,14,62.44
34,49,46,240.70
40,20,24,175.47
33,9,44,269.33
28,42,47,247.80
30,8,14,118.56
27,33,36,201.58
44,22,15,140.65
19,6,29,184.12
5,30,10,23.65
40,46,2,41.25
26,37,32,177.16
25,15,37,199.24
19,39,24,115.12
37,15,46,313.41
8,14,45,229.04
31,11,43,261.49
35,19,16,127.71
1,11,13,40.16
22,10,42,230.65
20,17,13,82.96
11,9,8,44.92
40,14,22,163.20
43,37,1,67.72
30,28,45,250.94
46,42,23,173.88
4,23,14,63.23
33,3,7,75.02
30,10,45,282.06
17,19,40,207.85
44,1,27,228.96
2,49,24,79.20
39,26,15,142.26
43,16,15,151.84
38,28,38,231.49
48,23,6,108.25
42,24,5,85.48
21,2,45,256.21
3,44,30,120.49
34,31,44,267.90
17,42,34,168.85
35,39,43,263.79
31,42,16,94.80
28,23,28,181.36
49,25,26,208.74
16,1,34,177.17
36,1,38,249.76
39,48,16,102.37
46,44,18,143.30
34,31,26,151.35
10,12,42,212.16
9,49,4,-14.08
17,1,9,73.46
31,40,3,27.07
48,31,40,255.86
13,45,27,144.80
1,13,24,121.62
36,18,48,294.58
10,17,5,-4.14
38,25,14,131.14
21,11,1,36.56
9,47,30,122.65
8,6,21,106.17
39,22,10,102.33
24,46,6,23.14
27,16,38,223.60
17,31,44,212.68
21,11,42,230.28
14,5,6,55.77
31,40,11,73.11
25,8,4,74.16
22,31,39,207.28
49,7,29,209.26
32,13,20,161.97
36,2,8,118.23
21,44,33,166.66
10,1,18,111.42
40,4,1,64.28
25,27,12,76.35
3,3,27,120.90
19,20,36,179.98
14,27,37,188.55
47,3,30,257.80
40,35,17,128.74
37,41,24,149.17
31,48,19,116.52
26,22,24,157.75
47,19,42,290.12
36,48,44,268.84
7,37,23,95.05
22,37,24,118.58
24,39,28,140.17
49,2,45,322.93
36,45,20,134.43
45,42,9,98.60
14,31,32,158.16
5,36,48,226.53
10,4,36,216.33
27,37,40,225.04
47,16,27,216.30
36,24,20,146.48
26,38,23,127.85
42,21,34,246.67
17,30,13,64.68
16,43,35,177.28
21,24,28,153.92
35,16,12,135.33
5,16,25,114.15
39,15,49,305.83
45,47,20,139.32
35,7,27,202.17
47,13,37,265.60
36,22,45,258.02
31,7,17,159.63
16,46,43,198.55
17,45,15,53.58
11,34,33,161.22
26,8,33,216.45
25,41,32,175.85
24,25,28,166.27
28,22,23,149.11
34,2,6,112.10
49,7,31,241.08
16,46,33,155.83
15,48,48,216.22
29,13,48,309.37
1,1,40,184.99
5,34,39,182.43
41,5,18,160.62
27,18,32,203.57
11,14,14,78.81
19,8,20,141.95
26,2,39,244.00
32,16,1,59.14
26,37,15,76.28
5,49,49,210.47
9,36,7,32.98
4,5,25,126.77
3,6,1,6.80
49,25,2,78.49
3,4,17,93.37
22,39,13,61.92
24,22,23,128.40
15,48,43,202.72
43,49,37,226.69
32,38,31,176.66
6,11,38,187.98
49,25,45,304.06
23,39,38,184.81
14,6,25,146.23
48,48,19,154.75
9,31,38,165.22
35,48,35,185.84
4,18,18,75.96
41,32,33,230.68
49,13,46,298.89
9,35,12,50.25
19,43,38,175.82
34,16,2,61.94
11,41,40,182.55
48,46,18,146.17
29,48,1,16.82
37,2,30,230.48
47,11,4,109.93
33,41,44,239.64
40,43,11,85.00
49,30,5,88.69
25,30,1,21.35
27,43,46,263.03
11,38,18,86.31
15,7,12,73.88
45,27,1,76.27
5,5,28,149.59
19,15,1,25.46
6,30,11,42.12
36,2,22,164.48
41,17,46,301.68
2,19,18,79.47
5,45,32,120.51
33,35,9,90.72
11,34,11,59.67
48,9,37,277.50
36,22,37,228.68
19,33,42,198.93
2,11,43,196.20
15,19,35,179.63
49,30,14,144.00
11,35,15,64.38
44,34,10,93.57
32,28,34,213.03
21,28,36,194.08
25,28,40,215.83
1,4,35,159.97
32,18,45,284.54
45,24,16,138.85
47,2,8,130.63
29,26,34,202.24
49,45,12,103.81
5,26,26,121.18
39,40,7,98.98
5,6,24,123.92
7,39,10,17.65
45,28,17,142.08
3,46,46,191.92
7,44,2,-15.08
38,5,36,226.29
9,23,10,35.20
34,5,28,198.95
45,44,32,225.79
14,22,2,21.27
35,36,1,25.99
25,14,36,220.35
35,13,29,217.69
15,23,37,205.21
8,21,11,72.25
1,17,10,49.47
3,14,49,237.00
17,13,26,147.90
28,37,22,125.02
7,17,14,67.27
22,10,29,173.28
20,9,11,77.02
4,40,29,108.39
4,34,30,117.50
7,10,43,207.19
21,17,17,107.30
48,1,9,139.23
40,2,21,189.12
13,32,1,-13.88
19,3,1,35.16
37,28,29,200.22
13,2,3,24.56
30,43,22,120.85
15,49,16,53.83
9,42,38,177.55
38,45,21,146.64
9,11,46,240.46
42,49,42,250.12
23,43,4,-0.65
22,25,18,115.26
2,45,49,195.93
3,17,16,64.99
12,48,40,180.21
10,12,16,80.62
34,26,11,96.11
27,14,19,136.87
33,32,31,177.09
32,33,1,39.62
29,37,39,222.51
36,15,12,118.29
29,46,3,17.30
28,36,16,108.40
39,6,26,197.62
19,20,47,254.87
24,43,44,226.68
34,16,34,208.10
21,29,30,172.34
41,23,3,82.08
20,45,9,38.40
20,30,21,138.97
45,37,4,86.97
23,17,1,36.40
21,25,42,229.88
11,23,46,245.90
15,11,34,187.66
25,23,45,243.61
8,39,40,185.39
35,32,27,168.63
30,12,24,149.80
20,43,16,66.92
13,12,44,236.28
40,2,4,83.90
42,2,8,129.84
7,37,46,212.32
49,23,13,129.53
7,6,7,40.18
13,14,28,141.28
47,9,2,100.03
17,13,18,118.20
24,18,45,253.46
34,8,1,80.75
5,15,24,133.64
30,38,31,174.01
28,39,24,107.33
27,34,37,207.54
8,15,4,7.09
38,10,31,236.96
12,47,13,60.52
33,18,20,153.89
36,6,43,284.78
6,31,46,217.74
35,22,35,224.96
38,11,5,103.42
35,45,32,197.66
47,34,15,137.25
45,16,5,89.74
4,13,17,78.35
19,22,12,79.14
5,37,27,109.24
30,48,9,71.77
29,7,42,263.94
43,30,13,117.27
20,19,13,88.04
4,30,36,157.99
15,20,29,162.10
30,26,20,141.57
47,15,8,130.01
35,1,13,132.58
41,38,26,183.82
44,27,18,148.91
36,24,24,176.37
38,22,36,235.26
22,18,25,150.96
24,5,14,114.43
9,8,19,99.80
7,42,31,120.53
15,1,43,240.43
49,3,39,292.60
2,2,2,8.69
23,10,31,175.60
32,18,26,188.31
45,20,3,95.79
27,28,17,110.10
1,45,23,71.96
39,23,10,97.12
39,26,20,156.49
23,17,28,176.20
36,38,42,249.27
31,37,37,209.52
32,19,10,120.86
29,20,45,255.93
27,24,18,120.26
48,2,15,180.69
19,28,34,179.61
14,1,8,67.76
12,43,6,7.47
9,21,32,175.38
25,37,18,86.22
32,22,14,103.13
17,5,22,137.51
1,38,25,108.18
44,26,2,82.26
3,38,19,62.22
5,8,22,118.99
11,47,4,-8.30
5,8,18,87.32
26,7,4,47.45
14,11,34,191.89
46,9,47,328.26
29,27,26,149.41
25,34,29,171.86
40,17,45,288.31
24,46,12,54.45
18,43,21,105.44
4,45,5,0.45
32,10,42,280.02
11,6,10,66.84
17,38,29,140.26
4,22,15,66.07
2,16,10,35.46
13,15,25,129.98
23,4,15,119.03
36,13,23,175.78
20,15,26,161.08
10,29,41,209.68
8,24,3,8.26
24,10,26,163.58
43,20,17,132.21
29,44,16,89.89
45,47,17,124.17
8,27,18,65.30
34,14,22,171.30
18,36,19,98.09
15,36,21,96.00
20,1,1,40.22
24,12,6,45.59
22,39,21,91.94
21,46,12,49.71
11,31,45,197.58
38,43,11,74.64
30,20,39,236.00
2,14,49,243.85
21,23,12,84.33
9,32,42,203.94
47,7,46,326.96
29,18,24,156.01
8,30,7,38.81
27,30,16,122.52
17,16,48,246.61
1,15,4,19.37
8,35,43,210.21
45,4,32,250.78
5,37,33,150.30
19,40,27,118.54
25,27,18,111.74
18,25,40,212.64
12,26,33,148.54
1,26,15,56.76
40,3,47,339.72
37,32,36,229.62
30,10,4,91.83
30,9,15,114.21
19,37,33,189.00
33,27,42,271.33
3,31,15,55.81
5,10,20,84.58
37,13,40,267.79
21,28,34,191.54
4,10,23,119.98
28,30,46,257.90
4,1,33,167.97
12,3,44,237.07
26,43,26,150.79
38,38,13,107.94
41,1,35,251.54
11,42,11,17.88
38,31,20,162.04
30,35,20,111.84
38,31,13,119.72
42,3,38,270.84
3,30,10,13.16
13,12,7,68.36
16,4,13,106.51
35,2,18,144.32
28,15,35,219.06
12,47,23,94.41
42,6,40,274.61
28,47,31,174.74
42,37,39,242.67
33,38,3,47.32
13,9,36,211.46
49,14,33,252.83
44,9,38,267.27
9,32,5,0.20
48,28,36,256.86
34,5,8,103.78
5,4,23,117.27
19,6,35,222.94
4,31,35,150.92
21,20,31,163.18
6,18,34,183.92
11,34,10,29.59
18,36,6,27.60
22,26,47,270.93
7,42,49,216.61
32,3,34,221.04
14,47,44,177.63
6,21,19,85.78
38,5,43,268.64
5,31,32,149.99
7,35,41,186.49
46,46,42,267.12
46,44,28,187.41
40,40,14,100.09
24,18,26,173.02
39,44,48,282.02
32,12,22,163.32
39,18,9,99.84
22,27,5,47.10
49,30,45,307.30
46,7,43,297.32
22,20,19,137.19
47,32,28,206.99
39,12,8,87.01
30,16,6,54.93
9,14,22,129.80
47,30,36,243.12
1,25,44,196.71
47,17,33,247.89
42,22,31,218.64
47,13,16,154.28
32,17,7,91.92
18,21,32,168.82
28,18,46,275.96
29,34,25,166.88
8,36,14,30.53
23,36,28,134.54
20,29,46,239.98
13,16,41,207.66
24,1,21,144.19
11,32,26,106.95
34,5,46,302.42
21,34,20,92.61
39,8,1,86.10
23,28,36,189.17
37,10,8,101.91
2,32,46,210.68
22,35,18,109.72
41,21,42,271.12
42,37,7,69.78
9,29,48,232.72
31,49,24,133.36
24,2,38,238.81
48,32,36,225.78
7,35,20,69.62
27,49,5,15.97
11,35,41,204.87
1,36,34,123.70
45,4,27,221.14
39,19,43,279.02
45,6,43,317.47
46,18,49,315.95
49,33,10,118.24
47,42,6,75.87
23,49,47,229.91
41,39,1,56.50
49,35,38,250.47
11,14,39,208.84
23,15,25,155.11
13,22,41,203.07
24,10,22,147.77
1,1,11,68.79
7,28,11,48.42
16,11,45,251.40
37,9,26,182.53
43,19,2,63.89
43,22,39,253.84
48,17,37,271.84
6,5,42,214.28
9,30,46,211.74
26,2,47,291.03
43,22,23,165.74
23,10,23,148.00
10,33,22,102.42
27,37,47,246.77
31,8,24,169.21
3,10,13,56.07
29,11,49,296.23
39,22,49,295.69
42,21,42,267.71
40,9,21,176.28
1,22,24,75.19
39,28,20,132.25
15,19,47,252.58
16,19,14,77.03
13,30,30,153.62
30,21,39,239.82
23,21,49,264.93
3,37,22,77.20
18,21,1,15.90
40,7,47,312.04
16,9,2,47.94
11,44,27,114.96
14,21,3,21.32
25,1,41,255.15
46,38,19,158.85
21,12,1,38.30
21,32,17,93.85
11,14,9,48.37
49,6,14,179.21
11,14,22,127.53
13,38,17,75.65
49,46,28,185.56
47,23,26,214.47
42,42,46,264.01
7,48,30,138.57
3,16,16,77.28
5,33,11,34.82
29,6,4,81.50
23,3,26,164.94
46,43,19,125.19
22,25,47,236.99
45,3,4,111.13
36,3,9,97.28
44,33,45,283.23
6,8,4,22.46
41,44,36,227.43
37,16,22,172.09
16,43,5,11.74
2,4,15,73.81
36,9,43,281.13
44,1,42,274.01
42,32,49,298.90
6,28,25,107.00
42,16,31,225.31
11,22,21,115.73
23,1,47,281.30
17,29,45,214.42
17,36,46,227.05
2,13,36,185.60
20,33,17,95.51
15,24,40,207.31
1,10,48,224.48
26,33,28,169.65
8,15,1,24.79
18,9,1,41.26
31,2,31,208.92
27,29,9,61.08
49,41,23,166.86
29,43,32,165.44
44,28,38,260.90
23,42,18,89.43
19,22,40,207.42
9,9,12,59.91
37,7,16,149.52
22,6,6,64.75
43,26,44,279.94
18,41,8,70.61
10,9,46,232.90
25,49,43,215.12
31,19,20,127.53
18,13,38,212.29
4,28,14,51.30
45,32,20,153.34
7,20,1,-6.72
39,47,16,97.49
17,43,23,109.38
20,29,42,208.14
2,45,1,-42.38
21,21,1,32.91
33,35,18,123.11
42,4,23,197.33
49,29,14,140.84
16,46,11,31.27
40,24,8,93.63
41,48,3,65.83
32,19,42,258.36
20,39,37,187.40
29,33,1,36.67
43,22,8,100.88
8,37,8,18.35
13,42,40,196.90
15,2,3,38.29
45,30,49,287.31
31,5,22,172.99
5,6,36,186.94
30,31,32,187.99
14,23,42,235.75
46,11,29,245.32
37,11,1,68.33
3,42,46,187.36
9,35,16,79.43
33,31,43,256.05
16,19,14,84.32
49,38,13,120.08
44,26,1,57.78
36,25,44,271.81
28,30,3,55.39
22,24,12,68.89
34,28,31,192.82
25,6,33,223.34
28,13,31,198.46
26,7,6,82.80
28,13,37,234.62
15,31,41,211.86
4,24,20,90.19
2,3,27,135.65
40,33,18,149.13
15,30,40,196.98
48,39,13,114.89
41,17,15,134.92
3,47,13,19.37
17,21,13,65.12
32,20,30,196.11
17,30,42,221.87
15,34,5,22.63
31,5,16,149.15
34,3,3,78.12
21,25,22,134.76
27,33,25,140.61
5,42,20,85.84
1,33,31,122.35
12,34,3,-8.32
32,9,8,85.53
37,7,14,137.24
40,41,47,284.52
35,15,32,220.23
49,45,48,306.39
10,15,40,213.11
15,28,2,-0.62
14,5,22,144.16
42,34,29,208.73
31,33,6,77.05
39,18,13,118.16
9,48,49,214.75
18,6,8,74.03
19,42,29,138.67
11,37,48,228.50
24,5,8,78.79
42,48,40,230.79
20,26,10,72.12
44,33,16,137.09
43,34,2,57.28
27,34,40,224.42
22,16,12,81.24
2,43,35,131.37
34,41,12,85.05
11,24,42,212.98
23,45,49,230.76
36,8,1,76.79
44,13,49,334.59
46,47,8,85.41
1,48,41,154.47
15,39,25,115.30
30,12,22,171.21
48,20,46,292.76
21,39,32,162.65
5,30,44,176.55
18,11,10,88.14
49,4,19,207.15
22,48,9,44.81
34,26,15,119.58
33,33,30,177.51
38,23,23,197.97
2,34,37,165.86
46,27,3,70.79
29,49,14,73.10
14,43,3,-1.93
8,34,49,228.51
36,40,10,86.21
4,16,3,6.90
30,1,24,185.43
41,45,2,54.27
19,40,42,209.89
10,15,33,158.61
10,12,16,85.55
32,17,23,160.11
31,30,32,201.34
44,3,7,128.87
38,13,28,208.66
11,6,31,179.64
25,44,25,126.68
6,48,5,-20.43
22,16,44,254.74
18,26,40,212.29
35,19,46,287.10
31,27,11,85.42
11,12,43,216.97
26,27,25,130.72
11,13,7,44.64
30,13,5,57.04
23,28,23,138.23
35,41,42,231.41
1,44,27,77.69
5,47,15,40.89
5,24,5,15.24
3,23,7,30.69
47,38,29,205.50
45,49,22,159.07
5,11,4,25.15
35,17,17,143.46
47,34,49,302.33
16,36,25,121.73
33,12,27,195.90
1,16,24,113.46
33,32,20,143.33
2,35,31,126.85
40,5,30,214.61
25,46,23,99.13
30,14,11,105.94
22,23,39,217.92
18,26,40,220.22
18,9,45,237.06
32,19,28,192.33
20,6,29,159.82
5,2,9,51.11
2,38,23,80.32
40,15,21,155.50
22,20,19,118.11
38,36,25,157.19
22,12,4,55.15
40,41,17,122.86
23,36,10,66.63
13,31,47,234.56
40,11,36,251.70
35,21,26,173.00
12,38,33,150.68
48,31,10,106.83
32,27,28,202.48
35,42,43,243.14
16,28,35,166.15
9,3,36,219.99
13,18,46,226.35
24,19,8,75.65
22,42,28,125.69
28,43,38,199.03
29,44,36,213.93
1,18,1,-6.09
47,43,22,159.24
9,8,7,39.42
29,1,42,266.73
46,36,41,250.25
20,36,28,133.13
23,25,11,76.76
1,44,41,175.50
42,39,38,244.61
16,21,14,81.18
39,35,13,98.83
2,9,21,109.32
16,25,29,140.48
29,5,15,131.16
3,34,5,13.28
43,28,40,251.61
13,3,26,155.31
39,8,41,278.05
18,44,3,-16.58
34,22,10,103.84
23,4,5,61.66
33,11,18,142.29
6,13,14,58.29
38,25,8,82.28
36,19,25,169.63
38,24,22,153.60
45,2,41,302.42
22,36,20,99.77
1,28,7,3.03
30,37,15,89.33
3,14,46,218.90
29,30,20,125.17
45,41,27,159.78
42,8,12,123.71
21,38,24,116.15
46,45,29,192.64
37,38,33,191.45
42,43,39,231.97
34,45,10,84.37
48,19,18,166.23
11,20,18,87.28
42,8,44,296.51
2,1,28,136.03
18,8,2,41.18
27,28,29,176.24
29,2,37,248.52
10,5,45,261.75
44,17,17,146.14
27,37,8,66.14
3,49,2,-20.74
31,1,8,103.58
49,28,5,96.59
45,12,15,150.70
25,8,12,108.78
44,48,49,265.33
16,6,38,226.29
12,20,14,81.46
33,23,10,98.54
15,44,8,26.53
35,34,45,249.14
36,19,32,213.32
11,17,27,135.61
33,4,30,212.72
16,41,25,128.57
47,26,5,97.18
3,25,18,63.53
46,38,39,268.52
27,29,30,160.95
13,44,40,176.96
13,13,16,96.54
49,44,12,117.47
13,7,35,189.72
44,42,7,71.14
5,33,31,139.39
33,20,16,137.31
49,1,39,296.16
5,28,8,5.52
10,2,38,210.33
20,10,34,210.46
20,30,29,178.89
15,24,22,114.13
41,48,19,137.89
39,44,15,111.88
24,18,7,70.91
8,17,19,95.06
23,6,22,149.17
19,36,45,227.16
26,35,2,26.92
7,19,17,78.62
43,29,2,53.34
9,48,23,92.14
17,1,41,236.16
25,49,44,223.92
35,46,41,229.97
17,26,22,128.51
47,1,7,136.13
45,27,8,107.45
4,25,46,206.89
23,24,26,141.41
34,10,30,226.44
22,49,3,8.22
29,1,22,161.26
37,1,31,235.27
26,23,2,36.70
46,12,40,279.57
19,30,15,86.36
3,45,30,108.97
12,21,23,129.92
35,27,44,258.55
6,38,37,160.29
31,30,48,276.03
2,38,34,128.31
15,7,20,118.38
26,44,26,129.26
38,2,20,163.51
11,14,39,212.05
37,22,9,100.57
49,17,48,312.72
13,35,37,179.72
30,17,35,215.65
44,40,7,88.40
43,20,8,101.01
40,33,18,134.72
32,24,25,161.81
40,18,30,223.72
41,23,21,156.58
11,45,47,236.48
28,33,7,46.34
10,13,17,92.56
38,8,12,122.58
9,4,5,47.42
16,34,44,198.44
21,39,33,172.35
13,42,11,39.41
41,45,2,50.14
42,16,46,296.46
3,21,23,89.81
13,38,10,44.18
47,19,18,169.05
14,10,36,204.36
34,48,30,166.66
30,45,42,239.92
47,6,8,145.42
43,37,27,175.81
10,41,28,137.83
26,24,43,251.08
10,35,40,193.93
25,11,38,236.96
11,3,4,25.83
22,27,49,263.04
1,23,11,42.92
11,16,39,197.61
42,49,28,184.33
4,3,32,170.70
8,36,19,79.41
25,44,45,241.65
45,31,15,145.77
47,11,7,123.79
4,46,4,-13.01
25,16,45,250.70
25,43,1,17.50
17,16,33,182.85
3,43,15,34.60
37,48,17,107.82
4,27,16,63.51
9,38,24,103.63
28,32,10,81.66
38,21,13,123.89
1,28,29,127.51
27,10,13,121.37
15,23,1,0.48
27,30,39,220.47
27,9,7,80.13
9,13,46,238.62
44,24,12,121.02
41,28,47,304.09
9,12,6,58.41
21,3,26,171.36
30,40,4,37.70
16,44,25,129.18
29,47,27,127.29
1,13,9,22.61
11,19,4,33.58
28,22,1,62.66
48,2,6,104.59
9,41,1,-7.20
45,24,27,200.15
21,37,25,135.70
7,17,20,116.16
16,13,8,69.28
12,15,20,115.03
40,38,15,98.25
29,22,26,160.88
14,3,11,97.75
6,25,14,32.84
39,47,26,170.37
32,47,44,247.19
20,7,13,102.82
15,33,30,140.01
9,17,27,125.53
13,39,39,187.29
14,32,10,53.27
9,14,43,210.41
25,14,24,163.89
40,35,6,81.28
34,7,30,219.89
41,29,25,179.72
42,18,5,103.45
45,35,43,264.25
20,5,22,181.91
6,20,7,17.93
3,24,15,52.03
29,25,26,171.64
28,9,22,148.79
46,45,4,66.48
38,23,11,102.40
8,10,6,24.87
19,30,3,36.94
40,18,31,230.46
39,21,38,240.53
29,17,26,188.27
26,26,23,134.00
19,45,17,78.95
24,22,12,86.17
32,16,46,290.18
13,24,34,161.34
34,28,47,271.33
37,38,17,118.11
44,31,40,244.62
20,30,42,230.04
35,45,38,202.23
8,27,19,86.93
43,45,15,107.80
30,44,41,224.26
30,16,35,217.15
20,37,20,111.86
42,6,5,107.15
49,12,23,186.38
22,41,16,78.09
35,49,12,76.22
6,31,28,118.43
5,26,20,91.48
11,10,38,198.12
3,27,25,123.09
11,30,17,70.92
40,1,23,209.43
13,17,34,188.17
10,28,35,168.10
23,26,36,201.10
8,7,20,108.53
21,9,9,92.88
37,37,48,266.18
3,42,36,125.10
22,9,20,120.73
5,23,43,197.03
9,43,49,226.85
48,25,37,250.20
7,20,18,98.20
49,19,24,185.49
35,31,26,165.17
42,49,25,168.14
18,33,25,116.79
29,19,49,280.85
4,32,11,27.28
30,26,7,75.82
20,22,4,32.44
11,26,5,17.12
35,27,13,106.19
19,44,3,9.84
49,33,48,295.45
6,8,37,194.16
24,21,47,257.54
21,38,4,17.60
2,40,17,39.28
8,31,16,79.82
18,19,30,165.82
18,13,46,252.41
26,2,14,113.58
33,7,7,92.31
31,11,4,61.04
35,7,16,135.39
48,9,26,218.94
27,11,39,234.26
28,15,27,170.14
40,36,6,62.04
39,33,18,126.02
4,11,42,188.78
29,44,30,153.68
39,5,31,221.45
31,46,26,160.35
28,41,24,137.37
49,22,48,311.58
15,26,4,30.94
18,24,35,188.54
41,11,27,195.56
4,23,18,81.45
34,31,15,115.14
33,17,7,97.25
36,34,4,63.09
40,28,26,181.85
39,5,36,262.45
29,16,25,170.05
10,6,13,83.68
17,32,32,162.48
